Track name,Artist name,Album,Playlist name,Type,ISRC
"LUCKHAOS - DISS PRO CÂNCER (Clipe Oficial) #RIPVÓ","","","ShitTrap","Playlist",""
"LUCKHAOS - Novinha do feto morto (feat. Waifudida) [Clipe Oficial]","","","ShitTrap","Playlist",""
"LUCKHAOS - Diss pra mina que me cancelou no Twitter (Clipe Oficial) [Prod. Haku]","","","ShitTrap","Playlist",""
"LUCKHAOS - SIM, EU AMO NEGO NEY (Prod. Haku)","","","ShitTrap","Playlist",""
"LUCKHAOS - FACÇÃO DO TRAVAZAP (Prod. Haku)","","","ShitTrap","Playlist",""
"LUCKHAOS - É a União Flasco (feat. Lucas Hype) [Clipe Oficial]","","","ShitTrap","Playlist",""
"LUCKHAOS - Pão Careca Metaleira (Prod. by Haku)","","","ShitTrap","Playlist",""
"LIL' LIXO - BOLSONARO PASSA O BECK","","","ShitTrap","Playlist",""
"Dhion · Slow808 · Dhion - Funk Gótico","","","ShitTrap","Playlist",""
"DHION - CARA DA DROGA ft. JEDY (Prod. SLOW808)","","","ShitTrap","Playlist",""
"LUCKHAOS - Crackuda com Ebola (Prod. by Brycky) {TENTE NÃO CHORAR} [EMOCIONANTE]","","","ShitTrap","Playlist",""
"LUCKHAOS - Mano, eu tenho fimose (SHITTRAP LO-FI) [Prod. NebulousBeatz]","","","ShitTrap","Playlist",""
"LUCKHAOS - Trap da Reforma da Previdência Social (HINO DO BIROLIRO)","","","ShitTrap","Playlist",""
"LUCKHAOS - Se não gostar respeitar ta ok? (HINO DO SHITPOST)","","","ShitTrap","Playlist",""
"yung lixo - sake (prod bife)","","","ShitTrap","Playlist",""
"OTACO","","","ShitTrap","Playlist",""
"YUNG LIXO - SUADOBOYS (PROD ZR)","","","ShitTrap","Playlist",""
"LIL' LIXO - ROLÊ COM O FILHO DO PRESIDENTE","","","ShitTrap","Playlist",""
"LIL' LIXO x YUNG LIXO - NAMORADA 2D [prod. PMM] (CLIPE OFICIAL)","","","ShitTrap","Playlist",""
"EMICOUTO - MILHA (Prod. Mortão VMG) 1 MILHÃO DE INSCRITOS!","","","ShitTrap","Playlist",""
"Emicouto - Disscarga","","","ShitTrap","Playlist",""
"LIL' LIXO - BEBO SCHIN, NÃO CODEÍNA [CLIPE OFICIAL]","","","ShitTrap","Playlist",""
"LIL' LIXO - ROLÊ NA NETOLAND [CLIPE OFICIAL]","","","ShitTrap","Playlist",""
"LIL' LIXO - FLOW LARISSA MANOELA (FEAT. DEREK)","","","ShitTrap","Playlist",""
"LUCKHAOS - Batidão Do Suicídio 2 (Prod. by Koji & XB$) [Tipografia by @_britt0_]","","","ShitTrap","Playlist",""
"Luckhaos - Batidão Do Suicídio","","","ShitTrap","Playlist",""
"LUCKHAOS - DISS PRA AIDS (Clipe Oficial) [Prod. NebulousBeatz]","","","ShitTrap","Playlist",""
"LUCKHAOS   Às vezes no silêncio da noite EMOCIONANTE (Repost)","","","ShitTrap","Playlist",""
"LUCKHAOS - Novinha bem anime [ANIMESHITTRAP] (Prod. by Brycky)","","","ShitTrap","Playlist",""
"LUCKHAOS - Mina, eu não amo você (ft. Waifudida) [SHITTRAP ROMÂNTICO]","","","ShitTrap","Playlist",""
"LUCKHAOS - Culpa do Free Fire [TENTE NÃO CHORAR]","","","ShitTrap","Playlist",""
"yung lixo - farroupilha flow (prod bife)","","","ShitTrap","Playlist",""
"yung lixo - você sabia (prod. OUHBOY)","","","ShitTrap","Playlist",""
"yun li - sakura [prod biffe] (official video)","","","ShitTrap","Playlist",""
"yung lixo - quinto elemento (official video) [prod biffe]","","","ShitTrap","Playlist",""
"yung lixo - uh la la (prod biffe)","","","ShitTrap","Playlist",""
"yung lixo - tomodachi ft. SHO-SENSEI!! [prod biffe] (official video)","","","ShitTrap","Playlist",""
"yung lixo - sahara [prod. bife]","","","ShitTrap","Playlist",""
"yung lixo - desgraça (prod bife)","","","ShitTrap","Playlist",""
"yung lixo - phones3x ft. yumaru [prod EF e BIFE] (official edit by @jotatress)","","","ShitTrap","Playlist",""
"yung lixo - férias em cuba ft. bife (prod bife)","","","ShitTrap","Playlist",""
"yung lixo - drip veneno","","","ShitTrap","Playlist",""
"yung lixo - mentos fresh","","","ShitTrap","Playlist",""
"yung lixo - ratatouille (prod bife)","","","ShitTrap","Playlist",""
"yung lixo - snow [prod bife] (official video)","","","ShitTrap","Playlist",""
"LUCKHAOS - Amor Hospitalar (Clipe Oficial)","","","ShitTrap","Playlist",""
"LUCKHAOS - Vai tomar um banho, desgraça (Estilo Kamaitachi No Jutsu) [TENTE NÃO CHORAR]","","","ShitTrap","Playlist",""
"Luckhaos - MAMA AÊ!","","","ShitTrap","Playlist",""
"LUCKHAOS - BDSM (Bom Demais Ser Monogâmico) [Prod. pdr0sa] [edit by @jotatress]","","","ShitTrap","Playlist",""
"LUCKHAOS - Eu sou um criminoso (Prod. by EF)","","","ShitTrap","Playlist",""
"LUCKHAOS - Não-binários me amam (Clipe Oficial)","","","ShitTrap","Playlist",""
"yung lixo - da vinci code (official video)","","","ShitTrap","Playlist",""
"Caju & Castanha - A Mulher Feia e a Mulher Bonita","","","Embolada","Playlist",""
"Caju & Castanha - O Pobre e o Rico","","","Embolada","Playlist",""
"Caju & Castanha - O Crente e o Cachaceiro","","","Embolada","Playlist",""
"Caju & Castanha - A Vida do Casado e o Solteiro","","","Embolada","Playlist",""
"Caju & Castanha - O Ladrão Besta e o Sabido","","","Embolada","Playlist",""
"Caju & Castanha - O Poder Que a Bunda Tem","","","Embolada","Playlist",""
"Caju & Castanha - Futebol Lá no Céu","","","Embolada","Playlist",""
"Cajú e Castanha - Um Matuto na Capital","","","Embolada","Playlist",""
"Cajú e Castanha - Eu Não Gosto de Mentira","","","Embolada","Playlist",""
"Dona Terezinha e Roque","","","Embolada","Playlist",""
"GEOVANE E PENA BRANCA NA PRAÇA","","","Embolada","Playlist",""
"Caju & Castanha - O Crente e o Cachaceiro","","","Embolada","Playlist",""
"Caju & Castanha - A Mulher Feia e a Mulher Bonita","","","Embolada","Playlist",""
"Bezerra Da Silva - Foi o Dr. Delegado Que Disse","","","Embolada","Playlist",""
"Caju & Castanha - O Corno Conformado","","","Embolada","Playlist",""
"Caju E Castanha - São Paulo X Corinthians","","","Embolada","Playlist",""
"Teodoro & Sampaio · Teodoro · Jovelino Lopes - É mentira dela","","","Sertanejo","Playlist",""
"Teodoro & Sampaio · Teodoro · Vanderlei Rodrigo - Mulher chorana","","","Sertanejo","Playlist",""
"Teodoro & Sampaio - Roela do eno","","","Sertanejo","Playlist",""
"Teodoro & Sampaio · Teodoro · Jovelino Lopes - Só dou carona pra quem deu pra mim","","","Sertanejo","Playlist",""
"Pitoco (Oficial) - Teodoro e Sampaio","","","Sertanejo","Playlist",""
"Gino e Geno - O gavião","","","Sertanejo","Playlist",""
"Leandro E Leonardo - Cumade e Cumpade","","","Sertanejo","Playlist",""
"Bruno & Marrone - Que Pescar Que Nada","","","Sertanejo","Playlist",""
"Rick & Renner · Continental - Nois tropica, mas não cai","","","Sertanejo","Playlist",""
"Sérgio Reis - Panela Velha","","","Sertanejo","Playlist",""
"Se a Casa Cair","","","Sertanejo","Playlist",""
"Teodoro & Sampaio - A gostosona (A gauchona)","","","Sertanejo","Playlist",""
"Teodoro e Sampaio - Aqui Pra Ela","","","Sertanejo","Playlist",""
"Gino e Geno - Bebo pra carai","","","Sertanejo","Playlist",""
"Rionegro & Solimões - Na Sola Da Bota","","","Sertanejo","Playlist",""
"Gino e Geno - Agita aí","","","Sertanejo","Playlist",""
"Raí Saia Rodada · Marcelo Marrone · Bruno Caliman - Beber, Cair e Levantar","","","Sertanejo","Playlist",""
"Cesar Menotti, Fabiano - Leilão","","","Sertanejo","Playlist",""
"João Bosco & Vinícius - Chora, Me Liga (Ao Vivo)","","","Sertanejo","Playlist",""
"Rick & Renner · Continental - Ela é demais","","","Sertanejo","Playlist",""
"Rick & Renner · Continental - Muleca","","","Sertanejo","Playlist",""
"Rick & Renner · Continental - Enrosca, enrosca","","","Sertanejo","Playlist",""
"Aconteceu comigo. Delley e Dorivan.","","","Sertanejo","Playlist",""
"GILBERTO & GILMAR NOIS NAO VIVE SEM MULHER","","","Sertanejo","Playlist",""
"Gino & Geno · Continental - Apaixonado por você","","","Sertanejo","Playlist",""
"Leno Brega - Trepada Em Cuiabă","","","Sertanejo","Playlist",""
"TÁ RUIM, MAIS TÁ BOM - GILBERTO & GILMAR","","","Sertanejo","Playlist",""
"Gilberto & Gilmar - Nóis Não Vive Sem Muié - Gravado Em Um Circo, Onde Tudo Começou","","","Sertanejo","Playlist",""
"É O Amor-Zezé Di Camargo & Luciano","","","Sertanejo","Playlist",""
"Zezé Di Camargo & Luciano - Será Que Foi Saudade ? (Ao Vivo)","","","Sertanejo","Playlist",""
"Michael Jackson - Man In The Mirror (Official Video)","","","MJ - Só as Braba","Playlist",""
"Michael Jackson - Music & Me","","","MJ - Só as Braba","Playlist",""
"14 Rock With You - Michael Jackson - The Ultimate Collection [HD]","","","MJ - Só as Braba","Playlist",""
"13 Don't Stop 'Til You Get Enough - Michael Jackson - The Ultimate Collection [HD]","","","MJ - Só as Braba","Playlist",""
"04 Beat It - Michael Jackson - The Ultimate Collection [HD]","","","MJ - Só as Braba","Playlist",""
"03 Thriller - Michael Jackson - The Ultimate Collection [HD]","","","MJ - Só as Braba","Playlist",""
"05 Billie Jean - Michael Jackson - The Ultimate Collection [HD]","","","MJ - Só as Braba","Playlist",""
"02 The Way You Make Me Feel - Michael Jackson - The Ultimate Collection [HD]","","","MJ - Só as Braba","Playlist",""
"05 Dirty Diana - Michael Jackson - The Ultimate Collection [HD]","","","MJ - Só as Braba","Playlist",""
"01 Bad - Michael Jackson - The Ultimate Collection [HD]","","","MJ - Só as Braba","Playlist",""
"Michael Jackson - Speed Demon (2012 Remaster)","","","MJ - Só as Braba","Playlist",""
"Michael Jackson - Leave Me Alone (2012 Remaster)","","","MJ - Só as Braba","Playlist",""
"06 Smooth Criminal - Michael Jackson - The Ultimate Collection [HD]","","","MJ - Só as Braba","Playlist",""
"01 I Want You Back - Michael Jackson - The Ultimate Collection [HD]","","","MJ - Só as Braba","Playlist",""
"02 ABC  - Michael Jackson - The Ultimate Collection [HD]","","","MJ - Só as Braba","Playlist",""
"03 I'll Be There  - Michael Jackson - The Ultimate Collection [HD]","","","MJ - Só as Braba","Playlist",""
"04 Got To Be There - Michael Jackson - The Ultimate Collection [HD]","","","MJ - Só as Braba","Playlist",""
"05 I Wanna Be Where You Are - Michael Jackson - The Ultimate Collection [HD]","","","MJ - Só as Braba","Playlist",""
"06 Ben - Michael Jackson - The Ultimate Collection [HD]","","","MJ - Só as Braba","Playlist",""
"07 Dancing Machine - Michael Jackson - The Ultimate Collection [HD]","","","MJ - Só as Braba","Playlist",""
"08 Enjoy Yourself - Michael Jackson - The Ultimate Collection [HD]","","","MJ - Só as Braba","Playlist",""
"09 Ease On Down The Road - Michael Jackson - The Ultimate Collection [HD]","","","MJ - Só as Braba","Playlist",""
"15 Off The Wall - Michael Jackson - The Ultimate Collection [HD]","","","MJ - Só as Braba","Playlist",""
"01 Wanna Be Startin' Somethin' - Michael Jackson - The Ultimate Collection [HD]","","","MJ - Só as Braba","Playlist",""
"08 State Of Shock - Michael Jackson - The Ultimate Collection [HD]","","","MJ - Só as Braba","Playlist",""
"06 P.Y.T. (Pretty Young Thing) (Demo) - Michael Jackson - The Ultimate Collection [HD]","","","MJ - Só as Braba","Playlist",""
"10 We Are The World (Demo) - Michael Jackson - The Ultimate Collection [HD]","","","MJ - Só as Braba","Playlist",""
"08 Dangerous (Early Version) - Michael Jackson - The Ultimate Collection [HD]","","","MJ - Só as Braba","Playlist",""
"10 Jam - Michael Jackson - The Ultimate Collection [HD]","","","MJ - Só as Braba","Playlist",""
"12 Black Or White - Michael Jackson - The Ultimate Collection [HD]","","","MJ - Só as Braba","Playlist",""
"01 You Are Not Alone - Michael Jackson - The Ultimate Collection [HD]","","","MJ - Só as Braba","Playlist",""
"09 You Rock My World - Michael Jackson - The Ultimate Collection [HD]","","","MJ - Só as Braba","Playlist",""
"Michael Jackson - Heal the World","","","MJ - Só as Braba","Playlist",""
"Michael Jackson - Earth Song (Remastered Version)","","","MJ - Só as Braba","Playlist",""
"02 Stranger In Moscow - Michael Jackson - The Ultimate Collection [HD]","","","MJ - Só as Braba","Playlist",""
"Michael Jackson - Slave to the Rhythm","","","MJ - Só as Braba","Playlist",""
"05 Blood On The Dance Floor - Michael Jackson - The Ultimate Collection [HD]","","","MJ - Só as Braba","Playlist",""
"Michael Jackson - Sunset Driver (Demo) (Unreleased Track Off The Wall Session)","","","MJ - Só as Braba","Playlist",""
"Michael Jackson - They Don't Care About Us (Remastered Version)","","","MJ - Só as Braba","Playlist",""
"Michael Jackson - Ghosts (Official Video - Shortened Version)","","","MJ - Só as Braba","Playlist",""
"Michael Jackson, Janet Jackson - Scream (Official Video)","","","MJ - Só as Braba","Playlist",""
"12 Shake Your Body - Michael Jackson - The Ultimate Collection [HD]","","","MJ - Só as Braba","Playlist",""
"Michael Jackson - Invincible (Audio)","","","MJ - Só as Braba","Playlist",""
"Michael Jackson - Tabloid Junkie","","","MJ - Só as Braba","Playlist",""
"Michael Jackson - History","","","MJ - Só as Braba","Playlist",""
"Michael Jackson - 2 Bad","","","MJ - Só as Braba","Playlist",""
"Michael Jackson - Butterflies (Audio)","","","MJ - Só as Braba","Playlist",""
"Michael Jackson - This Is It (Official Video)","","","MJ - Só as Braba","Playlist",""
"Michael Jackson - Love Never Felt So Good (Original Version)","","","MJ - Só as Braba","Playlist",""
"Michael Jackson - A Place With No Name (Original Version)","","","MJ - Só as Braba","Playlist",""
"Michael Jackson - Blue Gangsta (Audio)","","","MJ - Só as Braba","Playlist",""
"Michael Jackson - Loving You (Official Audio)","","","MJ - Só as Braba","Playlist",""
"Michael Jackson - It's the Falling in Love (Audio)","","","MJ - Só as Braba","Playlist",""
"Michael Jackson · Paul McCartney - The Girl Is Mine","","","MJ - Só as Braba","Playlist",""
"Michael Jackson - Carousel (Full Version) HQ","","","MJ - Só as Braba","Playlist",""
"Michael Jackson - P.Y.T. (Pretty Young Thing) (Audio)","","","MJ - Só as Braba","Playlist",""
"Michael Jackson - The Lady in My Life (Audio)","","","MJ - Só as Braba","Playlist",""
"Michael Jackson - Why You Wanna Trip on Me","","","MJ - Só as Braba","Playlist",""
"Michael Jackson - In the Closet","","","MJ - Só as Braba","Playlist",""
"Michael Jackson - Give In to Me","","","MJ - Só as Braba","Playlist",""
"Michael Jackson - Just Good Friends (2012 Remaster)","","","MJ - Só as Braba","Playlist",""
"Michael Jackson - This Time Around","","","MJ - Só as Braba","Playlist",""
"Michael Jackson - Unbreakable","","","MJ - Só as Braba","Playlist",""
"Say Say Say by Paul McCartney and Michael Jackson","","","MJ - Só as Braba","Playlist",""
"Michael Jackson - Heartbreaker","","","MJ - Só as Braba","Playlist",""
"Michael Jackson - Is It Scary (Audio)","","","MJ - Só as Braba","Playlist",""
"Michael Jackson - A Place With No Name (Original Version)","","","MJ - Só as Braba","Playlist",""
"Green Day - Basket Case [Official Music Video] (4K Upgrade)","","","Great","Playlist",""
"Green Day - Wake Me Up When September Ends [Official Music Video] [4K Upgrade]","","","Great","Playlist",""
"Green Day - American Idiot [Official Music Video] [4K Upgrade]","","","Great","Playlist",""
"Green Day - Good Riddance (Time of Your Life) [Official Music Video] [4K UPGRADE]","","","Great","Playlist",""
"Green Day - When I Come Around [Official Music Video] (4K Upgrade)","","","Great","Playlist",""
"Green Day - 21 Guns [Official Music Video]","","","Great","Playlist",""
"Green Day - Holiday [Official Music Video] [4K Upgrade]","","","Great","Playlist",""
"Green Day - Boulevard Of Broken Dreams [Official Music Video] [4K Upgrade]","","","Great","Playlist",""
"N.I.B - Black Sabbath Subtitulado","","","Great","Playlist",""
"Black Sabbath ~ War Pigs","","","Great","Playlist",""
"Black Sabbath - Iron Man","","","Great","Playlist",""
"Black Sabbath - Children Of The Grave [Lyrics] HQ","","","Great","Playlist",""
"OZZY OSBOURNE - ""Mama, I'm Coming Home"" (Official Video)","","","Great","Playlist",""
"Ozzy Osbourne   Bark at the Moon   live","","","Great","Playlist",""
"OZZY OSBOURNE - ""Mr. Crowley"" 1981 (Live Video)","","","Great","Playlist",""
"System Of A Down - Sugar (Official HD Video)","","","Great","Playlist",""
"System Of A Down - Spiders (Official HD Video)","","","Great","Playlist",""
"System Of A Down - War? (Official HD Video)","","","Great","Playlist",""
"System Of A Down - D Devil live (HD/DVD Quality)","","","Great","Playlist",""
"System Of A Down - Toxicity (Official HD Video)","","","Great","Playlist",""
"System Of A Down - Aerials (Official HD Video)","","","Great","Playlist",""
"System of a Down - I-E-A-I-A-I-O Lyrics","","","Great","Playlist",""
"System Of A Down - Chop Suey! (Official HD Video)","","","Great","Playlist",""
"System Of A Down - B.Y.O.B. (Official HD Video)","","","Great","Playlist",""
"System Of A Down - Psycho","","","Great","Playlist",""
"System of a Down Radio/Video","","","Great","Playlist",""
"System Of A Down - Question! (Official HD Video)","","","Great","Playlist",""
"System Of A Down - Kill Rock 'n Roll","","","Great","Playlist",""
"System Of A Down - Lonely Day (Official HD Video)","","","Great","Playlist",""
"System Of A Down - She's Like Heroin","","","Great","Playlist",""
"Slipknot - Unsainted [OFFICIAL VIDEO]","","","Great","Playlist",""
"System of a Down - Dreaming","","","Great","Playlist",""
"Slipknot - Duality [OFFICIAL VIDEO] [HD]","","","Great","Playlist",""
"Slipknot - Psychosocial [OFFICIAL VIDEO] [HD]","","","Great","Playlist",""
"Slipknot - Before I Forget [OFFICIAL VIDEO] [HD]","","","Great","Playlist",""
"Slipknot - Wait And Bleed [OFFICIAL VIDEO] [HD]","","","Great","Playlist",""
"Slipknot - Spit It Out [OFFICIAL VIDEO] [HD]","","","Great","Playlist",""
"Slipknot - The Devil In I [OFFICIAL VIDEO]","","","Great","Playlist",""
"ARCH ENEMY - War Eternal (OFFICIAL VIDEO)","","","Great","Playlist",""
"ARCH ENEMY - Nemesis (OFFICIAL VIDEO)","","","Great","Playlist",""
"ARCH ENEMY - The World Is Yours (OFFICIAL VIDEO)","","","Great","Playlist",""
"ARCH ENEMY - The Eagle Flies Alone (OFFICIAL VIDEO)","","","Great","Playlist",""
"ARCH ENEMY - You Will Know My Name (OFFICIAL VIDEO)","","","Great","Playlist",""
"Arch Enemy - Shout (cover Version)","","","Great","Playlist",""
"Arch Enemy - The Book of Heavy Metal (cover Version)","","","Great","Playlist",""
"Ghost - Square Hammer (Official Music Video)","","","Great","Playlist",""
"Ghost - Dance Macabre (Instagram Story Music Video)","","","Great","Playlist",""
"Ghost - Cirice (Official Music Video)","","","Great","Playlist",""
"Ghost - If You Have Ghosts (Roky Erickson Cover)","","","Great","Playlist",""
"Ghost - He Is (Music Video)","","","Great","Playlist",""
"Ghost - Rats (Official Music Video)","","","Great","Playlist",""
"Ghost B.C - Year Zero (Lyric Video - HD)","","","Great","Playlist",""
"Ghost - Spirit HQ","","","Great","Playlist",""
